Field	Time	LHEE:X	LHEE:Y	LHEE:Z	RHEE:X	RHEE:Y	RHEE:Z	LFEO:X	LFEO:Y	LFEO:Z	LFEP:X	LFEP:Y	LFEP:Z	LFEL:X	LFEL:Y	LFEL:Z	LFEA:X	LFEA:Y	LFEA:Z	LTIO:X	LTIO:Y	LTIO:Z	LTIP:X	LTIP:Y	LTIP:Z	LTIL:X	LTIL:Y	LTIL:Z	LTIA:X	LTIA:Y	LTIA:Z	LTOO:X	LTOO:Y	LTOO:Z	LTOP:X	LTOP:Y	LTOP:Z	LTOL:X	LTOL:Y	LTOL:Z	LTOA:X	LTOA:Y	LTOA:Z	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	PELL:X	PELL:Y	PELL:Z	PELA:X	PELA:Y	PELA:Z	RFEO:X	RFEO:Y	RFEO:Z	RFEP:X	RFEP:Y	RFEP:Z	RFEL:X	RFEL:Y	RFEL:Z	RFEA:X	RFEA:Y	RFEA:Z	RTIO:X	RTIO:Y	RTIO:Z	RTIP:X	RTIP:Y	RTIP:Z	RTIL:X	RTIL:Y	RTIL:Z	RTIA:X	RTIA:Y	RTIA:Z	RTOO:X	RTOO:Y	RTOO:Z	RTOP:X	RTOP:Y	RTOP:Z	RTOL:X	RTOL:Y	RTOL:Z	RTOA:X	RTOA:Y	RTOA:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z	TRXL:X	TRXL:Y	TRXL:Z	TRXA:X	TRXA:Y	TRXA:Z
304	3.0300	155.096954	278.588043	78.210342	275.040863	892.509888	44.540802	121.296547	511.259308	487.546783	126.478973	625.383240	838.685913	-239.322388	437.468933	516.851746	42.069382	854.596680	377.127808	139.111008	333.636200	94.074135	122.203644	502.215271	467.512238	-245.074173	197.217957	138.262726	-3.285294	681.676392	-69.486671	94.292351	471.126923	54.293716	105.680405	425.866272	64.289742	47.945236	460.146698	57.378059	94.917557	481.569275	100.863022	192.331009	632.593506	836.312317	193.924606	664.088867	965.083252	60.496933	619.450623	841.158386	178.414108	760.701843	805.151245	275.396088	777.806152	484.597046	258.183136	639.803772	833.938477	-99.878296	798.941956	474.455719	291.310944	1126.932251	623.298523	285.331238	939.324951	93.573807	275.912537	786.202881	464.269165	-98.551392	1050.167114	129.605286	401.501526	1293.186157	242.693924	315.968353	1083.569214	134.754425	309.143219	1038.129272	118.550995	267.731567	1089.744507	137.754761	316.712830	1067.107178	180.606049	193.456482	714.488647	1332.376465	188.779709	722.900696	1135.156372	390.817993	710.824768	1327.540039	197.322052	911.730103	1340.697754
305	3.0400	154.174408	280.189697	83.267349	274.065887	904.778320	43.224255	121.396729	523.932190	485.727356	128.486404	641.835266	835.879639	-238.577332	447.247955	518.836975	38.171394	865.657837	372.346802	138.127029	335.614044	97.255112	122.248550	514.342773	465.945862	-245.309097	199.090546	146.923584	-6.280365	678.464233	-75.166275	93.738113	471.946808	53.233482	104.984108	426.981964	64.627449	47.356926	461.215088	56.660950	94.405174	483.826416	99.456436	194.334915	649.153564	833.750305	195.433472	680.362732	962.596191	62.505539	635.794006	838.110291	180.324890	777.309631	802.827698	276.540588	794.598511	482.551422	260.183472	656.471924	831.620972	-98.863586	801.023010	467.502441	276.976868	1143.992065	620.826660	283.883179	951.121277	90.679375	276.923370	802.757813	462.123932	-103.358765	1046.623779	121.569420	384.015472	1310.145996	235.958282	314.669556	1096.071167	129.183426	307.808899	1050.340942	113.834000	266.435181	1102.398682	131.891022	315.217438	1080.494385	175.346039	194.830948	730.369141	1329.792480	190.393372	738.994446	1132.508057	392.264709	726.634216	1325.188232	198.762497	927.668152	1338.329956
306	3.0500	153.196716	282.589233	89.196877	273.108154	914.223145	41.953899	121.441933	537.643005	483.757538	130.669418	658.485168	833.219238	-238.159668	459.179474	520.385071	35.343399	878.307129	368.230957	137.091049	338.141754	101.069122	122.239136	527.479736	464.261932	-245.811142	202.698715	156.019760	-8.318069	675.461792	-80.727127	93.147751	472.804016	51.774456	104.253281	428.279236	64.902466	46.731819	462.327820	55.508667	93.749748	486.439514	97.511147	196.517532	665.890503	831.403076	197.003784	696.748718	960.337097	64.686874	652.356628	835.139343	182.485794	794.113159	800.768005	278.046234	811.039124	480.672363	262.365692	673.295776	829.586914	-96.638977	799.992004	459.472504	260.002014	1160.131104	617.674805	282.436310	960.080994	87.351585	278.275787	818.834412	460.101013	-107.902069	1037.086182	112.174454	363.236450	1324.813232	226.462097	313.464905	1105.922485	122.112656	306.544098	1059.816895	107.959991	265.236725	1112.459717	124.400192	313.730682	1091.588623	168.678680	196.247757	746.301880	1327.474487	192.060287	755.165710	1130.135010	393.745575	742.485901	1323.112305	200.254700	943.648926	1336.253662
307	3.0600	152.265472	286.045654	96.057602	272.284698	921.277039	40.842915	121.425468	552.491028	481.645508	133.014328	675.296387	830.747803	-238.082397	473.367676	521.413391	33.632042	892.706055	364.880890	136.084076	341.432953	105.573502	122.172859	541.730164	462.471375	-246.484222	208.212799	165.427124	-9.300049	672.827026	-86.077316	92.565338	473.715668	49.875160	103.545624	429.834656	65.107430	46.117496	463.478943	53.867527	92.968864	489.457275	94.932571	198.864578	682.765808	829.308777	198.630814	713.218018	958.340027	67.028015	669.103333	832.294373	184.881668	811.071899	799.002380	279.942383	827.305176	479.078522	264.714813	690.234985	827.869507	-92.953217	798.090698	451.317719	242.629272	1175.203979	614.169067	281.140594	966.695007	83.869194	280.005310	834.622864	458.331207	-111.421173	1023.338074	102.656960	340.807404	1336.849854	214.603119	312.335205	1113.522827	114.024506	305.382263	1066.994263	101.348320	264.110901	1120.250000	115.783516	312.264801	1100.725342	161.036758	197.691635	762.275208	1325.458740	193.763474	771.394104	1128.074829	395.243958	758.380127	1321.347290	201.771484	959.659790	1334.496460
308	3.0700	151.477692	290.828308	103.867714	271.675995	926.387512	39.986980	121.340096	568.562439	479.405243	135.502167	692.223755	828.508301	-238.342773	489.880554	521.867676	33.060257	908.977905	362.402527	135.188126	345.723358	110.803719	122.047050	557.186462	460.588074	-247.236710	215.827484	174.965286	-9.092697	670.760010	-91.118599	92.049500	474.701355	47.568901	102.928474	431.735138	65.280006	45.576118	464.665131	51.767612	92.105019	492.903259	91.691666	201.355988	699.731689	827.502014	200.309052	729.734131	956.634521	69.510818	685.991638	829.625427	187.492325	828.135376	797.556519	282.189240	843.522522	477.861298	267.209869	707.239563	826.495667	-88.016876	797.300049	443.886505	226.813950	1189.403687	610.688782	280.096680	971.468872	80.504791	282.078979	850.265381	456.920471	-113.491058	1007.332153	94.125290	318.408081	1346.177490	200.956848	311.278839	1119.272339	105.456406	304.352203	1072.316284	94.452866	263.052643	1126.114868	106.614769	310.849884	1108.216309	152.906479	199.145691	778.276245	1323.776855	195.483780	787.657471	1126.360229	396.741791	774.317139	1319.923462	203.282501	975.687134	1333.081055
309	3.0800	150.918686	297.198486	112.593781	271.320862	929.983337	39.447311	121.179695	585.924438	477.058319	138.107986	709.216614	826.540344	-238.922424	508.747131	521.728027	33.628830	927.198486	360.902618	134.481277	351.257996	116.767410	121.859879	573.923340	458.632568	-247.991226	225.749420	184.393692	-7.527237	669.501099	-95.755157	91.668167	475.803192	45.000889	102.473145	434.088715	65.526154	45.179565	465.909119	49.365360	91.227829	496.782745	87.870415	203.966354	716.734558	826.012756	202.032150	746.256592	955.245789	72.111328	702.974182	827.182739	190.292435	845.247437	796.450562	284.694214	859.723999	477.066681	269.824646	724.252502	825.485107	-82.370026	798.981262	437.783447	213.900513	1203.128662	607.567505	279.346893	974.876160	77.485588	284.411438	865.815552	455.928680	-114.079529	990.906189	87.370216	297.485718	1353.013428	186.215363	310.316315	1123.547852	96.940437	303.479980	1076.198608	87.707375	262.081512	1130.406982	97.479446	309.540314	1114.331665	144.777588	200.591797	794.291199	1322.451294	197.201096	803.931824	1125.014771	398.219696	790.297852	1318.862305	204.754822	991.716431	1332.019897
310	3.0900	150.656906	305.389587	122.143051	271.217682	932.448547	39.242565	120.941544	604.617981	474.635437	140.801987	726.219910	824.881042	-239.791031	529.954773	521.012878	35.320145	947.388794	360.483795	134.033035	358.277008	123.439690	121.612503	591.990356	456.632629	-248.682968	238.172165	193.418793	-4.415451	669.318298	-99.896614	91.488647	477.129944	42.453049	102.246193	437.050964	66.034508	44.998951	467.310181	46.971371	90.431137	501.117065	83.703918	206.664825	733.716736	824.865173	203.792633	762.741577	954.193237	74.800430	719.997925	825.015564	193.249191	862.347229	795.698975	287.345825	875.835144	476.691040	272.527588	741.213623	824.849304	-76.627441	803.730957	433.319305	204.517456	1216.767212	604.993103	278.881470	977.318787	74.968643	286.896606	881.222412	455.365601	-113.465759	975.526245	82.782745	279.057343	1357.796021	171.081573	309.480255	1126.681152	88.946190	302.781921	1079.001831	81.479645	261.231934	1133.465576	88.907021	308.402252	1119.292725	137.093658	202.011353	810.305054	1321.499390	198.894745	820.192383	1124.056396	399.658264	806.322388	1318.180176	206.154495	1007.732422	1331.320557
311	3.1000	150.741318	315.588715	132.360504	271.331573	934.106140	39.350079	120.628250	624.653564	472.179016	143.549469	743.176697	823.562256	-240.905075	553.443604	519.781799	38.096436	969.508118	361.241730	133.899994	367.000916	130.759521	121.310555	611.407837	454.626740	-249.253662	253.239380	201.715775	0.415970	670.491943	-103.459244	91.563156	478.918518	40.333122	102.298050	440.862671	67.065979	45.088867	469.112854	45.036442	89.821159	506.006012	79.593346	209.416382	750.620117	824.076965	205.581924	779.145935	953.491150	77.543930	737.007813	823.170166	196.323837	879.373535	795.308899	290.043365	891.692383	476.687958	275.283264	758.063660	824.591431	-71.266724	811.461609	430.542664	198.673187	1230.540039	602.961914	278.655701	979.106934	73.032974	289.436951	896.346985	455.194519	-112.075897	962.147217	80.383232	263.641602	1361.044067	156.167938	308.801300	1128.955322	81.836517	302.262878	1081.022339	76.038933	260.536652	1135.602173	81.314354	307.496704	1123.282349	130.210510	203.385559	826.302551	1320.929810	200.543320	836.414307	1123.494507	401.037903	822.390686	1317.884155	207.447693	1023.719604	1330.982178
312	3.1100	151.201187	327.922424	143.031815	271.605713	935.211792	39.714725	120.249321	646.009705	469.744354	146.312286	760.032593	822.610229	-242.209595	579.102112	518.135986	41.896942	993.453247	363.260773	134.121948	377.618195	138.627563	120.964890	632.164001	452.662750	-249.636292	271.003357	208.967514	7.073456	673.294556	-106.360153	91.912590	481.584076	39.106926	102.650864	445.878754	68.905411	45.469360	471.760773	44.072826	89.494598	511.696594	76.059875	212.182419	767.390808	823.658203	207.390198	795.430298	953.146667	80.304169	753.948792	821.688293	199.470093	896.268799	795.280457	292.708832	907.081726	476.984314	278.052521	774.748962	824.706299	-66.547211	821.636230	429.323792	195.973877	1244.460571	601.303406	278.608826	980.461487	71.686653	291.956177	910.998779	455.349060	-110.336548	951.244507	79.928009	251.343430	1363.242554	141.938324	308.298370	1130.601807	75.841988	301.914734	1082.490601	71.541908	260.016663	1137.086060	74.969521	306.864594	1126.454956	124.367004	204.696503	842.268127	1320.744995	202.126846	852.573853	1123.331177	402.340454	838.501770	1317.975708	208.601730	1039.662598	1330.998901
313	3.1200	152.047531	342.449310	153.892227	271.973999	935.955750	40.262283	119.822014	668.629639	467.400330	149.049728	776.736572	822.044556	-243.639557	606.767273	516.212341	46.642029	1019.057678	366.609650	134.719757	390.274689	146.905533	120.593704	654.212524	450.800720	-249.744751	291.395569	214.912491	15.545601	677.980591	-108.511383	92.514946	485.718079	39.182690	103.291077	452.561371	71.780869	46.114727	475.887390	44.522312	89.510147	518.613708	73.635284	214.922241	783.980164	823.612183	209.206665	811.560547	953.161804	83.040344	770.767151	820.606689	202.636139	912.980896	795.606628	295.285156	921.780762	477.496552	280.794678	791.223755	825.179932	-62.543671	833.529053	429.444244	195.849670	1258.389404	599.750671	278.678650	981.529480	70.882431	294.396912	924.976563	455.748047	-108.587067	942.939270	81.028214	242.003372	1364.778076	128.695602	307.974670	1131.804199	71.056976	301.719238	1083.578979	68.035385	259.676849	1138.136353	69.982628	306.518616	1128.946899	119.674324	205.927567	858.186035	1320.940552	203.626343	868.648743	1123.562256	403.549194	854.653442	1318.449219	209.586853	1055.546265	1331.359619
314	3.1300	153.275696	359.160309	164.640808	272.373016	936.471008	40.913830	119.370857	692.425049	465.229065	151.720535	793.245117	821.877686	-245.122345	636.226624	514.176880	52.231834	1046.100708	371.339233	135.694046	405.067749	155.417206	120.219940	677.475342	449.111176	-249.472122	314.209656	219.396500	25.652725	684.782593	-109.822327	93.305069	492.010712	40.791763	104.170242	461.421722	75.783127	46.955750	482.220886	46.625565	89.866760	527.318054	72.724579	217.594757	800.349548	823.934509	211.019531	827.510803	953.531982	85.711044	787.414856	819.954163	205.766144	929.467407	796.273621	297.727264	935.596436	478.146240	283.468994	807.453796	825.991089	-59.229919	846.446594	430.672516	197.736542	1272.125244	598.021484	278.810974	982.407410	70.536385	296.713959	938.103943	456.313232	-107.062042	937.157227	83.247200	235.352661	1365.939331	116.598831	307.819305	1132.706665	67.454651	301.651489	1084.416260	65.473618	259.507813	1138.923584	66.323997	306.445923	1130.885498	116.124214	207.063904	874.041321	1321.505249	205.025574	884.618225	1124.174561	404.650116	870.842529	1319.292847	210.376358	1071.356689	1332.047119
315	3.1400	154.867844	377.986816	174.958420	272.751068	936.844543	41.598347	118.926636	717.276306	463.323303	154.284393	809.522461	822.114502	-246.581329	667.230042	512.210022	58.558056	1074.314941	377.476837	137.026550	422.042603	163.952408	119.872757	701.842834	447.673584	-248.704468	339.125366	222.402466	37.039444	693.918823	-110.211838	94.187096	501.122589	43.927326	105.215408	472.929260	80.827812	47.895584	491.435730	50.361191	90.498466	538.397705	73.509300	220.159988	816.469727	824.614075	212.815964	843.262939	954.246887	88.275391	803.849182	819.750977	208.802444	945.695557	797.261536	299.995148	948.388000	478.869659	286.035645	823.416931	827.113464	-56.551788	859.851440	432.805023	201.173035	1285.478271	595.876831	278.963959	983.160583	70.545746	298.867645	950.252319	456.977844	-105.903778	933.744507	86.160622	231.114044	1366.936646	105.692383	307.812958	1133.416382	64.915291	301.685638	1085.094482	63.742310	259.491638	1139.569336	63.856342	306.614594	1132.386230	113.612648	208.093246	889.819946	1322.421875	206.310516	900.465759	1125.150391	405.631134	887.064331	1320.488037	210.948883	1087.080322	1333.041260
316	3.1500	156.794647	398.814575	184.527359	273.073059	937.129639	42.261639	118.523956	743.037598	461.782074	156.704163	825.542603	822.751831	-247.940552	699.506348	510.493195	65.514374	1103.401123	385.022522	138.682999	441.194214	172.273880	119.583023	727.178650	446.571045	-247.343887	365.745056	224.057755	49.188095	705.601501	-109.630936	95.054710	513.565613	48.363186	106.344048	487.430573	86.672989	48.832279	504.024170	55.475071	91.290581	552.347717	75.929665	222.581573	832.322510	825.634155	214.583023	858.807129	955.291504	90.695862	820.036194	820.007813	211.689728	961.644043	798.546204	302.053497	960.072327	479.621246	288.458984	839.102661	828.516602	-54.455627	873.377319	435.670990	205.809845	1298.298218	593.141479	279.109375	983.835693	70.804489	300.822815	961.346985	457.692749	-105.182861	932.514893	89.389114	229.032043	1367.919189	95.940666	307.931458	1134.012817	63.260651	301.797668	1085.680908	62.687191	259.605469	1140.156372	62.374165	306.979767	1133.555664	111.972198	209.006058	905.509033	1323.668335	207.470596	916.177002	1126.465088	406.484497	903.312805	1322.011963	211.288483	1102.706055	1334.318237
317	3.1600	159.016052	421.500549	193.050705	273.321564	937.357483	42.870895	118.198257	769.540649	460.704102	158.947723	841.289246	823.779297	-249.129196	732.781860	509.194824	73.009323	1133.041626	393.943115	140.616821	462.469604	180.128311	119.382294	753.323059	445.885742	-245.337921	393.658569	224.598816	61.486038	720.040833	-108.088638	95.811630	529.636475	53.732132	107.478676	505.106171	92.978531	49.678101	520.234192	61.569820	92.108604	569.486145	79.740326	224.827988	847.900330	826.973572	216.307816	874.142151	956.647095	92.939163	835.952271	820.725769	214.378189	977.303040	800.099976	303.873962	970.618042	480.372345	290.708221	854.511108	830.167725	-52.886658	886.769897	439.112915	211.356308	1310.470459	589.696655	279.232788	984.466492	71.215508	302.552155	971.361023	458.424713	-104.909271	933.247437	92.616585	228.858154	1368.980957	87.263550	308.148987	1134.549561	62.287697	301.966827	1086.220581	62.140991	259.824280	1140.733154	61.642342	307.490234	1134.485962	111.006187	209.795929	921.098022	1325.217773	208.498581	931.742004	1128.089355	407.205048	919.580811	1323.836670	211.385345	1118.224854	1335.851196
318	3.1700	161.481339	445.889740	200.269089	273.494324	937.546509	43.415123	117.982620	796.600708	460.179474	160.989838	856.756531	825.179443	-250.086288	766.806946	508.458618	80.983643	1162.916016	404.166412	142.772659	485.775146	187.261078	119.298744	780.098633	445.689758	-242.696548	422.501282	224.310013	73.309128	737.435303	-105.663330	96.386894	549.414795	59.616112	108.557220	525.974121	99.372238	50.372154	540.082275	68.199799	92.829010	589.931091	84.594154	226.874496	863.203796	828.606262	217.978348	889.271729	958.289612	94.979233	851.582886	821.894348	216.826874	992.671448	801.892456	305.439240	980.030029	481.106354	292.759308	869.651245	832.033203	-51.771606	899.785706	442.959686	217.498718	1321.894409	585.457153	279.331207	985.075684	71.699532	304.039185	980.300598	459.152557	-105.038788	935.664185	95.601944	230.317566	1370.158569	79.571022	308.440582	1135.060303	61.796291	302.176758	1086.741821	61.943710	260.123169	1141.322876	61.427544	308.093842	1135.253906	110.517654	210.459595	936.577698	1327.038208	209.391815	947.154114	1129.989014	407.790955	935.859375	1325.930298	211.236313	1133.628540	1337.610474
